model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
5,2017,9250,1,21299.0,4,145,65.7,1.0
5,2017,9700,1,13449.0,4,145,65.7,1.0
5,2018,10000,1,9489.0,4,145,65.7,1.0
2,2019,17600,0,2014.0,4,145,45.6,1.0
2,2018,12129,1,25552.0,4,145,54.3,1.0
13,2018,18400,1,11500.0,0,145,54.3,1.5
5,2019,13900,1,11805.0,4,145,55.4,1.0
6,2019,25000,1,1841.0,4,145,34.5,2.3
18,2019,23400,1,14082.0,0,145,54.3,2.0
2,2019,16500,0,65.0,4,145,45.6,1.0
3,2017,20700,1,20306.0,0,200,47.9,2.0
6,2017,10000,1,24951.0,0,145,74.3,1.5
1,2016,9000,0,41344.0,0,20,64.2,1.5
5,2018,11000,1,16888.0,4,145,65.7,1.0
13,2016,13490,0,25100.0,4,235,38.2,1.5
2,2019,14890,1,6700.0,0,145,64.2,1.5
6,2019,17490,1,12300.0,4,145,60.1,1.0
13,2019,20490,0,7500.0,4,145,31.0,1.5
2,2019,14490,1,6000.0,4,145,53.3,1.0
2,2020,17390,1,650.0,4,145,53.3,1.0
12,2017,7190,1,15650.0,4,145,57.7,1.2
6,2019,19490,1,500.0,4,145,47.9,1.0
15,2016,28490,0,18500.0,4,570,23.5,5.0
6,2013,6000,0,44000.0,4,165,44.1,1.6
5,2015,7250,1,32782.0,4,0,65.7,1.0
2,2016,9189,1,17643.0,4,125,52.3,1.0
6,2018,15789,1,8459.0,4,145,51.4,1.5
6,2016,11989,0,25913.0,4,145,46.3,1.5
1,2016,7689,1,65569.0,0,20,68.9,1.5
6,2016,9489,1,16160.0,4,20,60.1,1.0
21,2017,19989,1,37950.0,0,145,44.1,2.0
5,2015,6989,1,48612.0,4,0,65.7,1.0
13,2017,15265,1,19333.0,0,145,54.3,2.0
13,2015,13695,1,30466.0,0,145,54.3,2.0
5,2018,10700,1,8015.0,4,145,55.4,1.1
5,2017,9900,1,10385.0,4,0,65.7,1.0
5,2019,13450,1,9223.0,4,145,58.9,1.0
18,2017,16200,2,54371.0,0,125,52.3,2.0
6,2019,17000,1,6337.0,4,145,58.9,1.0
5,2017,9300,1,19710.0,4,0,65.7,1.0
2,2019,18990,2,1592.0,4,145,48.7,1.0
5,2017,8495,1,23985.0,4,125,54.3,1.2
2,2018,13995,1,12830.0,4,145,54.3,1.0
5,2019,17995,1,2744.0,4,145,60.1,1.0
6,2018,11995,1,16246.0,4,145,61.4,1.0
5,2016,8495,1,22969.0,4,0,65.7,1.0
5,2017,9495,1,15354.0,4,145,65.7,1.0
6,2016,9995,1,35286.0,0,0,74.3,1.5
6,2019,27995,1,9125.0,4,150,34.5,2.3
5,2013,7495,2,38000.0,4,150,47.9,1.6
5,2018,12495,1,22980.0,4,150,58.9,1.0
5,2018,10995,1,3105.0,4,145,65.7,1.0
13,2018,17995,1,12660.0,0,145,54.3,1.5
2,2017,10495,1,29750.0,4,125,52.3,1.0
13,2018,19795,1,16112.0,0,150,39.2,2.0
5,2018,9995,1,10181.0,4,150,64.2,1.1
5,2018,11995,1,17519.0,4,150,65.7,1.0
13,2017,15995,1,11156.0,0,150,54.3,2.0
5,2018,11295,1,29923.0,4,150,62.8,1.0
6,2017,11495,1,13459.0,4,145,60.1,1.0
3,2017,19650,1,27096.0,0,160,48.7,2.0
12,2017,8300,1,15629.0,4,145,57.7,1.2
2,2019,17500,1,5294.0,4,145,51.4,1.0
5,2017,9350,1,22471.0,4,125,54.3,1.2
2,2019,16500,1,4811.0,4,145,51.4,1.0
5,2017,9950,1,19147.0,4,0,65.7,1.0
5,2017,9950,1,17300.0,4,0,65.7,1.0
6,2017,11700,1,18479.0,4,20,60.1,1.0
5,2013,6500,1,44000.0,4,0,65.7,1.0
2,2017,11995,1,12266.0,4,125,52.3,1.0
6,2017,11495,1,20958.0,4,145,60.1,1.0
6,2018,16495,1,24344.0,4,145,60.1,1.0
6,2018,18795,1,12589.0,4,145,41.5,2.0
5,2015,9800,1,18136.0,0,0,88.3,1.5
13,2019,20000,1,1801.0,0,145,38.2,2.0
1,2018,12000,1,11101.0,4,145,44.1,1.6
5,2018,10500,1,27822.0,4,145,65.7,1.0
5,2016,9500,1,35270.0,4,20,62.8,1.0
5,2016,7000,1,58500.0,4,125,54.3,1.2
14,2019,20000,1,29.0,0,145,65.7,2.0
14,2019,20000,1,31.0,0,145,65.7,2.0
14,2019,20000,1,10.0,0,145,65.7,2.0
0,2013,6272,1,54321.0,4,30,57.7,1.0
2,2017,10450,1,9335.0,4,145,52.3,1.0
5,2019,13000,1,8307.0,4,145,58.9,1.0
5,2019,15000,1,7315.0,4,150,55.4,1.0
5,2018,10995,1,17135.0,4,145,65.7,1.0
1,2017,10995,1,36185.0,0,145,68.9,1.5
5,2017,8295,1,21783.0,4,150,54.3,1.2
5,2018,10295,1,13800.0,4,150,65.7,1.0
5,2018,9495,1,15835.0,4,150,64.2,1.1
6,2017,9995,1,14716.0,4,145,61.4,1.0
6,2019,17995,1,5668.0,4,145,58.9,1.0
6,2018,12995,1,14233.0,4,145,57.7,1.0
16,2020,21495,1,1543.0,4,145,50.4,1.0
5,2020,19995,1,1732.0,4,145,55.4,1.0
6,2020,19995,1,130.0,4,145,58.9,1.0
6,2017,11995,1,22081.0,0,0,74.3,1.5
6,2018,12020,1,10020.0,4,145,60.1,1.0
13,2015,11495,1,67709.0,0,145,54.3,2.0
6,2017,12795,2,10106.0,4,145,51.4,1.0
5,2018,12395,1,6128.0,4,145,65.7,1.0
6,2016,9495,1,9750.0,4,20,60.1,1.0
13,2013,10495,2,50000.0,0,200,45.6,2.0
0,2016,9350,2,13144.0,4,160,44.1,1.6
3,2017,19695,2,42100.0,0,150,47.9,2.0
13,2016,15975,0,24300.0,4,235,38.2,1.5
6,2018,15475,0,15751.0,0,145,67.3,1.5
8,2017,18490,1,34206.0,0,125,56.5,2.0
2,2017,9300,2,62152.0,4,160,44.8,1.5
9,2017,11400,1,22648.0,4,30,54.3,1.0
6,2017,10000,1,17753.0,4,20,60.1,1.0
5,2015,7900,1,20690.0,4,0,65.7,1.0
14,2015,10700,1,29980.0,0,0,78.5,1.5
13,2017,16400,1,18487.0,0,125,60.1,2.0
0,2017,9500,1,29679.0,4,150,55.4,1.0
6,2017,10340,1,31767.0,4,145,60.1,1.0
6,2017,10975,1,24035.0,4,150,60.1,1.0
5,2018,10475,1,14100.0,4,150,65.7,1.0
16,2020,22975,1,3000.0,4,145,50.4,1.0
5,2019,11975,1,6752.0,4,145,55.4,1.1
13,2017,17475,1,33800.0,0,145,54.3,2.0
6,2017,17475,1,24550.0,0,20,67.3,2.0
5,2017,11475,1,20160.0,4,145,65.7,1.0
6,2019,18975,1,6200.0,4,145,49.6,1.0
5,2016,9475,2,20761.0,4,30,57.7,1.0
6,2016,7700,1,64918.0,0,0,74.3,1.5
13,2017,15590,2,17776.0,0,145,58.9,1.5
12,2018,7695,1,30495.0,4,145,57.7,1.2
5,2017,10995,1,21473.0,4,145,65.7,1.0
6,2018,12695,1,10908.0,4,145,60.1,1.0
5,2017,10750,2,42340.0,4,145,54.3,1.0
5,2017,7290,1,52530.0,4,0,65.7,1.0
5,2013,5490,1,45740.0,4,30,54.3,1.2
5,2018,10100,1,28750.0,4,145,65.7,1.0
5,2018,9860,1,31789.0,4,150,65.7,1.0
5,2018,11580,1,26950.0,4,145,56.5,1.0
5,2018,9440,1,24456.0,4,145,65.7,1.0
5,2016,8600,1,15504.0,4,0,65.7,1.0
6,2017,10460,1,40412.0,0,145,74.3,1.5
6,2018,13195,1,15010.0,0,145,74.3,1.5
5,2017,10195,2,16285.0,4,0,57.7,1.0
5,2018,12995,1,26900.0,0,145,88.3,1.5
0,2015,7295,1,40981.0,4,30,55.4,1.0
5,2018,16495,1,7675.0,4,145,55.4,1.0
5,2018,13695,1,11172.0,4,145,58.9,1.0
6,2019,18995,1,11994.0,4,145,60.1,1.0
13,2019,19995,1,17522.0,0,145,47.9,2.0
5,2018,11995,1,25257.0,4,145,65.7,1.0
13,2017,14795,1,20409.0,4,145,45.6,1.5
2,2017,10795,1,13383.0,4,145,52.3,1.0
14,2019,12625,1,9754.0,0,150,65.7,2.0
6,2018,12995,1,33019.0,0,145,74.3,1.5
6,2017,11795,1,12260.0,4,145,60.1,1.0
5,2018,9995,1,4651.0,4,145,64.2,1.1
5,2019,13995,1,24022.0,0,145,58.9,1.5
5,2018,12995,1,13510.0,0,145,60.1,1.5
5,2018,13195,1,10928.0,4,145,58.9,1.0
13,2017,13995,1,28978.0,0,145,60.1,2.0
6,2018,18495,1,12446.0,4,145,41.5,2.0
6,2017,11195,2,31648.0,0,145,74.3,1.5
14,2019,24195,2,3606.0,0,145,47.1,2.0
6,2019,15595,1,5257.0,4,145,58.9,1.0
2,2018,14695,1,10038.0,4,145,52.3,1.0
2,2018,14995,2,14902.0,4,145,45.6,1.0
6,2019,27975,1,5000.0,4,145,34.5,2.3
5,2014,5960,1,53250.0,4,30,54.3,1.2
9,2017,9990,1,27800.0,0,30,64.2,1.5
5,2017,11975,1,20160.0,4,150,65.7,1.0
5,2018,9627,1,25940.0,4,150,56.5,1.0
6,2015,7810,1,66990.0,0,0,74.3,1.5
5,2017,10000,1,11720.0,4,145,65.7,1.0
5,2019,12475,1,6752.0,4,145,55.4,1.1
12,2019,10975,1,4500.0,4,145,47.9,1.2
5,2018,13475,1,6405.0,4,145,61.4,1.0
5,2018,11450,1,19280.0,4,145,56.5,1.0
5,2013,5990,1,26793.0,4,30,54.3,1.2
1,2016,9077,0,22910.0,0,20,64.2,1.5
5,2013,7568,1,17490.0,0,0,78.5,1.6
6,2019,16295,1,6065.0,4,145,60.1,1.0
13,2016,10995,1,28419.0,0,125,60.1,2.0
6,2015,8695,1,39394.0,4,20,60.1,1.0
13,2018,16795,1,19211.0,0,145,64.2,1.5
5,2017,8995,1,24195.0,4,150,64.2,1.1
13,2017,15495,1,14565.0,0,150,64.2,1.5
5,2019,15695,1,5903.0,4,150,55.4,1.0
5,2017,9795,1,33105.0,4,150,65.7,1.0
5,2016,7995,1,55132.0,4,0,65.7,1.0
13,2018,16995,1,22770.0,4,150,45.6,1.5
2,2018,13225,1,9000.0,4,145,54.3,1.0
5,2019,12000,1,12201.0,4,145,56.5,1.0
5,2018,10900,1,25000.0,4,145,65.7,1.0
2,2017,14725,1,45126.0,0,150,60.1,1.0
13,2017,12735,1,41600.0,0,150,60.1,2.0
5,2018,12375,1,10573.0,4,150,65.7,1.0
18,2016,15800,1,29246.0,0,125,56.5,2.0
5,2016,9700,1,16501.0,4,20,62.8,1.0
5,2019,14500,1,4372.0,4,150,56.5,1.0
6,2018,13495,1,22279.0,4,145,57.7,1.0
2,2019,15295,1,18233.0,4,145,53.3,1.0
5,2018,12795,1,8575.0,4,145,56.5,1.0
5,2014,7995,1,9873.0,4,30,54.3,1.2
6,2017,17995,1,11432.0,4,145,41.5,2.0
6,2017,17295,1,21232.0,4,145,41.5,2.0
13,2017,14995,1,40526.0,0,125,60.1,2.0
6,2017,10895,1,21128.0,4,145,61.4,1.0
5,2018,16895,1,16895.0,4,145,40.3,1.5
6,2017,17495,1,25739.0,4,145,41.5,2.0
6,2020,23995,1,6102.0,4,145,60.1,1.0
2,2017,10995,1,12266.0,4,125,52.3,1.0
5,2017,9495,1,25533.0,4,145,65.7,1.0
5,2018,12995,1,16053.0,4,145,49.6,1.0
6,2017,10795,1,25000.0,4,145,61.4,1.0
6,2019,15695,1,18800.0,4,145,58.9,1.0
6,2018,11995,1,19036.0,4,145,60.1,1.0
5,2017,9495,1,33691.0,0,145,88.3,1.5
5,2018,9995,1,15202.0,4,145,64.2,1.1
6,2018,14495,1,9321.0,4,145,57.7,1.0
5,2014,7695,1,29840.0,4,30,54.3,1.2
5,2018,11695,1,14087.0,4,145,65.7,1.0
5,2018,12795,1,10419.0,4,145,65.7,1.0
13,2017,14495,1,28056.0,0,145,60.1,2.0
6,2015,6295,1,83467.0,4,20,61.4,1.0
5,2013,5295,1,70296.0,0,0,76.4,1.5
6,2019,17495,1,9080.0,4,145,49.6,1.0
6,2019,16995,1,8720.0,0,145,80.7,1.5
5,2019,16495,1,13491.0,4,145,58.9,1.0
5,2019,12495,1,13576.0,4,145,58.9,1.0
5,2019,15995,1,9867.0,4,145,58.9,1.0
6,2019,16995,1,12700.0,4,145,58.9,1.0
2,2019,17495,1,13342.0,4,145,51.4,1.0
6,2018,10195,1,32176.0,4,145,61.4,1.0
6,2018,13195,1,13518.0,4,145,57.7,1.0
5,2018,11295,1,3105.0,4,145,65.7,1.0
2,2017,11995,1,38307.0,4,150,53.3,1.0
13,2017,16295,1,26789.0,0,150,60.1,2.0
6,2017,16995,1,39684.0,0,150,67.3,2.0
5,2018,10595,1,20590.0,4,150,65.7,1.0
13,2017,13595,1,41907.0,0,150,60.1,2.0
13,2017,14795,1,25570.0,0,150,60.1,2.0
5,2016,7995,1,27267.0,4,125,54.3,1.2
5,2014,7995,1,69000.0,4,150,47.9,1.6
6,2017,15795,1,19948.0,0,20,67.3,2.0
18,2019,28995,1,5029.0,0,145,54.3,2.0
5,2019,14995,1,7166.0,4,145,56.5,1.0
6,2019,27995,1,9125.0,4,145,34.5,2.3
12,2019,9995,1,11891.0,4,145,47.9,1.2
6,2019,14100,1,20287.0,0,150,80.7,1.5
13,2016,12800,1,25617.0,0,125,60.1,2.0
2,2015,8000,1,33442.0,4,160,44.8,1.5
6,2018,16900,1,21931.0,4,150,41.5,2.0
12,2017,7500,1,14635.0,4,150,57.7,1.2
13,2018,15400,1,16134.0,0,150,60.1,2.0
5,2017,13200,1,7951.0,4,150,47.9,1.6
0,2013,6150,1,50000.0,4,30,57.7,1.0
5,2018,9495,1,10247.0,4,145,64.2,1.1
5,2018,13795,1,4430.0,4,145,62.8,1.0
5,2018,11995,1,6812.0,4,145,65.7,1.0
6,2017,11795,1,9616.0,4,145,61.4,1.0
5,2015,8495,1,12734.0,4,125,54.3,1.2
5,2017,9995,1,30324.0,4,145,65.7,1.0
6,2018,13295,1,22406.0,4,145,57.7,1.0
6,2019,15995,1,5452.0,4,145,58.9,1.0
6,2017,11495,1,13764.0,4,145,60.1,1.0
6,2017,10595,1,14716.0,4,145,61.4,1.0
6,2018,18695,1,12589.0,4,145,41.5,2.0
5,2018,14195,1,8923.0,4,145,58.9,1.0
6,2019,17495,1,7471.0,4,145,49.6,1.0
6,2019,17495,1,6370.0,4,145,58.9,1.0
5,2019,14495,1,11363.0,4,145,56.5,1.0
6,2019,14925,1,12987.0,4,150,58.9,1.0
13,2017,13500,1,23332.0,0,150,64.2,1.5
6,2019,17125,0,1858.0,4,145,50.4,1.0
13,2017,14785,1,35972.0,0,150,60.1,2.0
13,2019,23000,2,4601.0,0,150,38.7,2.0
13,2015,11850,1,30010.0,0,150,54.3,2.0
5,2018,9150,1,21512.0,4,150,65.7,1.0
13,2019,21600,0,2492.0,4,150,29.4,1.5
6,2018,18995,1,6317.0,4,145,41.5,2.0
12,2017,7595,1,29349.0,4,145,57.7,1.2
13,2017,16995,1,35966.0,0,145,54.3,2.0
12,2018,9295,1,17537.0,4,145,47.9,1.2
13,2018,17295,1,24814.0,0,145,60.1,2.0
13,2018,15495,1,20595.0,0,145,54.3,2.0
6,2017,10795,1,24161.0,4,145,61.4,1.0
5,2015,7995,1,17469.0,4,30,54.3,1.2
6,2018,11695,1,7788.0,4,145,61.4,1.0
6,2017,9995,1,32187.0,4,145,61.4,1.0
6,2018,15495,1,21162.0,4,145,58.9,1.0
6,2018,13495,1,23111.0,4,145,58.9,1.0
12,2018,8995,1,26004.0,4,145,47.9,1.2
6,2018,12195,1,8734.0,4,145,61.4,1.0
5,2013,4795,1,75340.0,4,30,54.3,1.2
5,2018,10995,1,2359.0,4,150,65.7,1.0
9,2016,10495,2,24335.0,0,30,58.9,1.5
8,2018,20495,1,32944.0,0,150,56.5,2.0
6,2018,11495,1,17468.0,4,150,60.1,1.0
5,2017,9995,1,16279.0,4,150,64.2,1.1
5,2018,11495,1,15146.0,4,150,65.7,1.0
6,2018,11795,1,26500.0,4,150,60.1,1.0
12,2018,8495,1,13561.0,4,150,47.9,1.2
5,2017,8295,1,14200.0,4,145,54.3,1.2
12,2018,8995,1,11900.0,4,145,47.9,1.2
12,2018,9495,1,9043.0,4,145,47.9,1.2
5,2018,9495,1,9281.0,4,145,55.4,1.1
6,2019,18995,1,4710.0,4,145,49.6,1.0
6,2019,25995,1,13312.0,0,145,50.4,2.0
5,2017,8595,1,54286.0,4,145,65.7,1.0
5,2019,17995,1,4409.0,4,145,60.1,1.0
5,2019,11995,1,3239.0,4,145,60.1,1.0
5,2019,13495,1,9869.0,4,145,60.1,1.0
13,2017,15295,1,11559.0,0,150,60.1,2.0
13,2019,18695,1,6308.0,0,150,38.2,2.0
3,2017,19495,2,48791.0,0,150,47.9,2.0
13,2019,19995,1,2790.0,4,150,35.3,1.5
5,2018,10995,1,8979.0,4,150,65.7,1.0
5,2018,10495,1,21092.0,4,150,58.9,1.0
6,2018,12995,1,21950.0,4,150,57.7,1.0
6,2013,5995,1,63784.0,4,30,56.5,1.0
5,2019,12495,1,5502.0,4,150,58.9,1.0
14,2017,12995,1,30507.0,0,150,64.2,2.0
5,2016,6499,1,41149.0,4,125,54.3,1.2
6,2018,12699,1,21442.0,4,145,57.7,1.0
6,2017,15499,1,38688.0,0,150,67.3,2.0
5,2019,16299,1,2278.0,4,150,60.1,1.0
5,2018,11899,1,13950.0,4,150,65.7,1.0
5,2017,9699,1,10861.0,4,150,65.7,1.0
6,2018,12199,1,14766.0,4,145,60.1,1.0
2,2018,14799,1,11494.0,4,145,54.3,1.0
6,2018,14499,1,11997.0,0,145,80.7,1.5
13,2017,15999,1,19718.0,0,145,60.1,2.0
13,2017,16295,1,24000.0,0,150,60.1,2.0
5,2017,7995,1,31981.0,4,150,54.3,1.2
13,2017,15495,1,20495.0,0,150,60.1,2.0
13,2017,16395,1,24759.0,0,150,64.2,1.5
5,2017,10695,1,24153.0,4,150,65.7,1.0
2,2018,10995,1,10992.0,4,150,52.3,1.0
5,2017,7895,1,10300.0,4,150,54.3,1.2
5,2018,11795,1,10872.0,4,150,65.7,1.0
21,2019,23995,0,6020.0,0,150,31.7,2.0
6,2019,15495,1,12583.0,4,150,60.1,1.0
2,2018,13799,1,12642.0,4,145,54.3,1.0
13,2017,14999,2,21507.0,0,125,58.9,1.5
5,2014,7299,1,33458.0,4,0,65.7,1.0
13,2019,19795,1,12963.0,0,145,39.2,2.0
6,2015,8495,1,33012.0,4,20,60.1,1.0
13,2018,17399,1,11447.0,0,145,54.3,2.0
5,2018,11399,1,8804.0,4,145,65.7,1.0
13,2015,13699,1,45180.0,0,145,54.3,2.0
13,2017,14299,1,21469.0,0,30,64.2,1.5
14,2017,14999,2,44097.0,0,145,58.9,2.0
13,2017,16399,1,17921.0,4,145,45.6,1.5
5,2018,11999,1,9224.0,4,145,57.7,1.0
14,2017,14999,1,21751.0,0,145,65.7,2.0
5,2013,6999,1,39580.0,4,0,65.7,1.0
6,2018,11795,1,17995.0,4,145,61.4,1.0
6,2018,12295,1,13500.0,4,145,60.1,1.0
5,2018,8995,1,36000.0,4,145,64.2,1.1
13,2017,16495,2,24123.0,0,145,54.3,2.0
5,2018,12295,1,11542.0,4,145,65.7,1.0
5,2018,9795,1,22690.0,4,145,64.2,1.1
5,2018,12495,1,13097.0,4,145,56.5,1.0
5,2018,13695,1,10856.0,4,145,58.9,1.0
5,2018,11695,1,12487.0,4,145,65.7,1.0
13,2017,17995,1,32030.0,0,145,54.3,2.0
6,2017,11499,1,11091.0,4,145,60.1,1.0
5,2016,12599,1,12531.0,4,145,47.9,1.6
5,2017,11999,1,27616.0,4,145,47.9,1.6
5,2018,12499,2,14773.0,4,145,54.3,1.0
6,2017,10999,1,25331.0,4,145,60.1,1.0
13,2015,9499,1,67947.0,0,125,60.1,2.0
5,2018,11699,1,16175.0,4,145,65.7,1.0
6,2018,13870,1,9446.0,4,145,58.9,1.0
6,2018,11640,1,29546.0,4,150,57.7,1.0
5,2018,9445,0,63803.0,4,145,48.7,1.0
13,2018,14199,0,24694.0,0,145,58.9,1.5
13,2016,15699,1,22705.0,0,125,60.1,2.0
13,2019,23199,2,11194.0,0,145,38.7,2.0
5,2016,9199,1,31021.0,4,0,65.7,1.0
5,2017,8991,1,16081.0,4,145,54.3,1.2
5,2018,13491,2,3531.0,4,145,48.7,1.0
5,2014,8295,1,50496.0,4,145,47.9,1.6
2,2019,15995,1,4357.0,4,145,53.3,1.0
13,2018,19333,2,13940.0,0,145,58.9,1.5
5,2018,13991,1,13456.0,4,145,62.8,1.0
6,2018,13289,1,22058.0,4,145,57.7,1.0
6,2018,11689,1,20827.0,4,145,60.1,1.0
6,2018,13491,1,15919.0,4,145,57.7,1.0
1,2016,10495,1,10495.0,0,20,68.9,1.5
5,2018,11180,1,17373.0,4,145,56.5,1.0
5,2017,9690,1,52204.0,4,145,65.7,1.0
6,2017,11695,2,22804.0,4,125,51.4,1.0
6,2016,10795,2,2903.0,4,160,44.8,1.6
18,2016,12795,1,50691.0,0,125,56.5,2.0
13,2017,14000,0,14722.0,4,235,38.2,1.5
5,2017,10000,1,15438.0,4,145,65.7,1.0
18,2016,16699,2,26889.0,0,125,52.3,2.0
18,2016,19499,0,27119.0,4,260,35.8,2.0
5,2017,7299,1,45688.0,4,0,65.7,1.0
5,2017,10499,1,18077.0,4,145,62.8,1.0
1,2017,10699,1,27299.0,4,30,55.4,1.0
5,2014,6995,1,51176.0,4,0,65.7,1.0
5,2018,12995,1,14806.0,4,150,62.8,1.0
5,2018,10795,1,19901.0,4,150,65.7,1.0
13,2018,18491,1,28694.0,0,150,39.2,2.0
5,2017,11991,1,11846.0,4,0,65.7,1.0
5,2017,10495,1,18085.0,4,150,65.7,1.0
2,2018,15491,1,6865.0,0,145,58.9,1.5
5,2018,10999,1,8968.0,4,145,55.4,1.1
1,2016,10491,1,24267.0,0,20,68.9,1.5
5,2019,13889,1,8653.0,4,145,58.9,1.0
6,2015,9390,2,16370.0,4,160,44.8,1.6
5,2017,8902,1,19043.0,4,0,65.7,1.0
13,2017,16490,0,12812.0,4,235,38.2,1.5
13,2017,15500,1,21394.0,0,145,60.1,2.0
5,2017,9491,1,19447.0,4,145,65.7,1.0
5,2014,6491,1,36677.0,4,30,54.3,1.2
6,2018,11795,1,20611.0,4,150,61.4,1.0
5,2018,11995,1,17729.0,4,150,65.7,1.0
5,2017,9795,1,27806.0,4,150,65.7,1.0
6,2017,10689,1,26058.0,0,145,74.3,1.5
5,2018,11885,1,11542.0,4,145,56.5,1.0
3,2017,21333,1,9975.0,0,145,48.7,2.0
13,2015,13250,1,32748.0,0,145,54.3,2.0
6,2018,20991,1,6833.0,4,145,41.5,2.0
13,2017,18491,0,24801.0,0,145,54.3,2.0
3,2017,19999,1,22922.0,0,160,48.7,2.0
2,2017,11500,1,10126.0,4,145,52.3,1.0
13,2017,17595,2,18066.0,0,145,54.3,2.0
5,2018,10150,1,7316.0,4,145,65.7,1.0
2,2019,16491,1,6500.0,4,145,51.4,1.0
12,2017,8495,1,8887.0,4,145,57.7,1.2
13,2018,16222,1,17036.0,0,145,60.1,2.0
0,2014,6995,1,17441.0,0,20,68.9,1.5
2,2018,14250,1,11487.0,4,145,54.3,1.0
6,2019,17389,0,10898.0,4,145,42.8,1.0
2,2019,16666,1,6378.0,4,145,51.4,1.0
12,2019,9991,1,7694.0,4,145,47.9,1.2
2,2017,10333,1,14219.0,4,145,52.3,1.0
5,2018,10795,1,10266.0,4,145,55.4,1.1
6,2018,18689,1,14277.0,0,145,67.3,2.0
6,2018,12791,1,16565.0,4,145,60.1,1.0
0,2017,9495,1,32442.0,4,145,55.4,1.0
18,2017,19491,1,10908.0,0,125,56.5,2.0
11,2016,5666,1,30225.0,4,30,57.7,1.2
6,2018,13150,2,14346.0,4,145,51.4,1.0
13,2019,21222,1,9000.0,0,145,39.2,2.0
12,2018,8888,1,25000.0,4,145,47.9,1.2
5,2019,14888,1,6000.0,4,145,58.9,1.0
5,2019,13333,1,11906.0,4,145,58.9,1.0
2,2018,16333,1,3469.0,4,145,51.4,1.0
1,2017,10995,2,16750.0,0,125,58.9,2.0
13,2018,19000,1,17011.0,0,145,54.3,2.0
0,2016,9995,2,17900.0,4,160,44.1,1.6
18,2016,16479,0,31766.0,0,145,52.3,2.0
6,2019,17991,1,6682.0,4,145,48.7,1.0
6,2018,16000,1,12898.0,0,145,74.3,1.5
6,2018,19444,0,8000.0,0,145,64.2,2.0
18,2019,25991,1,8158.0,0,145,54.3,2.0
12,2019,10795,1,4777.0,4,145,43.5,1.2
6,2019,20795,0,7000.0,0,145,64.2,2.0
12,2019,9795,1,6500.0,4,145,47.9,1.2
5,2018,10491,1,14128.0,4,145,55.4,1.1
5,2018,10795,1,13597.0,4,145,55.4,1.1
5,2017,14295,1,15699.0,4,145,47.9,1.6
13,2018,16789,1,26956.0,4,145,45.6,1.5
5,2018,10679,1,9820.0,4,150,58.9,1.0
13,2017,18491,2,24801.0,0,145,54.3,2.0
14,2016,11491,1,47224.0,0,0,74.3,1.5
6,2016,9270,1,16327.0,0,0,83.1,1.5
5,2013,6820,1,38641.0,4,0,65.7,1.0
6,2013,6370,1,50223.0,4,30,56.5,1.0
8,2016,16170,1,45973.0,0,125,56.5,2.0
14,2016,10130,1,55413.0,0,30,64.2,2.0
6,2018,13441,1,16117.0,0,150,74.3,1.5
6,2015,7141,1,67680.0,0,20,67.3,1.6
6,2015,7660,1,45878.0,0,0,74.3,1.5
5,2015,7641,1,22480.0,4,0,65.7,1.0
13,2016,12490,2,39621.0,0,145,52.3,2.0
5,2017,10750,0,11108.0,4,0,57.7,1.0
2,2017,10240,1,32399.0,4,125,52.3,1.0
5,2017,8150,1,15987.0,4,145,54.3,1.2
5,2017,10160,1,8525.0,4,0,65.7,1.0
6,2017,18900,1,12811.0,4,200,41.5,2.0
8,2016,15780,1,53164.0,0,125,56.5,2.0
1,2018,13090,0,7740.0,0,145,56.5,1.5
0,2014,6350,1,43550.0,0,20,68.9,1.5
5,2017,9350,1,38720.0,4,20,62.8,1.0
5,2016,10940,2,8833.0,4,0,57.7,1.0
2,2019,17590,2,1576.0,4,145,45.6,1.0
6,2018,17997,1,15336.0,4,145,41.5,2.0
5,2017,7490,1,53786.0,4,0,65.7,1.0
2,2017,9200,1,17166.0,4,125,52.3,1.0
13,2017,16507,1,21184.0,0,145,54.3,2.0
5,2017,11350,1,3833.0,4,150,65.7,1.0
13,2017,16991,2,16643.0,0,150,54.3,2.0
6,2019,18140,1,4577.0,0,145,61.4,1.5
13,2019,21300,2,18333.0,0,145,42.2,2.0
13,2019,21970,1,9455.0,0,145,47.9,2.0
6,2019,14491,1,7588.0,4,145,60.1,1.0
6,2019,15260,1,11301.0,4,145,60.1,1.0
6,2019,15440,1,10613.0,4,145,60.1,1.0
6,2019,14730,1,3803.0,4,145,58.9,1.0
6,2019,18910,1,11167.0,4,145,58.9,1.0
6,2019,13491,1,3915.0,4,145,60.1,1.0
6,2019,15420,1,5447.0,4,145,60.1,1.0
6,2019,15860,1,4265.0,4,145,60.1,1.0
5,2013,5840,1,60088.0,4,0,65.7,1.0
5,2017,10100,1,15233.0,4,145,65.7,1.0
13,2019,17991,1,151.0,0,145,38.2,2.0
1,2017,10060,1,21295.0,4,160,44.1,1.6
5,2017,9360,1,28789.0,4,20,62.8,1.0
6,2017,10750,1,6245.0,4,20,60.1,1.0
5,2018,10700,1,14126.0,4,145,65.7,1.0
12,2018,7680,1,21819.0,4,145,57.7,1.2
2,2018,14320,1,11912.0,4,145,54.3,1.0
5,2017,11740,2,20109.0,4,145,54.3,1.0
